teq   Taylorella equigenitalis MCE9
tea   Taylorella equigenitalis ATCC 35865
teg   Taylorella equigenitalis 14/56
tas   Taylorella asinigenitalis MCE3
tat   Taylorella asinigenitalis 14/45
put   Pusillimonas sp. T7-7
pus   Pusillimonas thiosulfatoxidans
pud   Pusillimonas sp. DMV24BSW_D
aka   Advenella kashmirensis
amim  Advenella mimigardefordensis
cdn   Castellaniella defragrans
bpsi  Basilea psittacipulmonis
afa   Alcaligenes faecalis ZD02
afq   Alcaligenes faecalis JQ135
aaqu  Alcaligenes aquatilis
aamm  Alcaligenes ammonioxydans
phn   Paenalcaligenes hominis
odi   Orrella dioscoreae
boz   Orrella marina
our   Oligella urethralis
oue   Oligella ureolytica
pig   Pigmentiphaga sp. H8
pacr  Pigmentiphaga aceris
kgy   Kerstersia gyiorum
park  Paralcaligenes sp. KSB-10
rfr   Rhodoferax ferrireducens
rsb   Rhodoferax saidenbachensis
rac   Rhodoferax antarcticus
rhy   Rhodoferax koreense
rhf   Rhodoferax sediminis CHu59-6-5
rhg   Rhodoferax sediminis Gr-4
rhoa  Rhodoferax sp. AJA081-3
pol   Polaromonas sp. JS666
pna   Polaromonas naphthalenivorans
pos   Polaromonas sp. SP1
poo   Polaromonas sp. Pch-P
pvac  Polaromonas vacuolata
aav   Acidovorax citrulli
ajs   Acidovorax sp. JS42
aaa   Acidovorax avenae
ack   Acidovorax sp. KKS102
acra  Acidovorax sp. RAC01
acid  Acidovorax carolinensis NA2
acip  Acidovorax carolinensis P4
acin  Acidovorax carolinensis NA3
acis  Acidovorax carolinensis P3
acio  Acidovorax sp. 1608163
amon  Acidovorax monticola
aant  Acidovorax antarcticus
arad  Acidovorax radicis
vei   Verminephrobacter eiseniae
dac   Delftia acidovorans
del   Delftia sp. Cs1-4
dts   Delftia tsuruhatensis
dhk   Delftia sp. HK171
dla   Delftia lacustris
vap   Variovorax paradoxus S110
vpe   Variovorax paradoxus EPS
vpd   Variovorax paradoxus B4
vaa   Variovorax sp. PAMC 28711
vbo   Variovorax boronicumulans
vam   Variovorax sp. PMC12
ctt   Comamonas thiooxydans
ctes  Comamonas testosteroni TK102
cke   Comamonas kerstersii
cser  Comamonas serinivorans
cof   Comamonas sp. NLF-7-7
caqt  Comamonas aquatica
codo  Comamonas odontotermitis
adn   Alicycliphilus denitrificans BC
adk   Alicycliphilus denitrificans K601
rta   Ramlibacter tataouinensis
rtea  Ramlibacter sp. H242
cbx   Candidatus Symbiobacter mobilis
oto   Ottowia sp. oral taxon 894
otk   Ottowia oryzae
otd   Ottowia testudinis
lim   Limnohabitans sp. 103DPR2
lih   Limnohabitans sp. 63ED37-2
hyr   Hydrogenophaga sp. RAC07
hyb   Hydrogenophaga sp. PBC
hyl   Hydrogenophaga sp. LPB0072
hyc   Hydrogenophaga sp. PAMC20947
hpse  Hydrogenophaga pseudoflava
hyn   Hydrogenophaga sp. BPS33
htn   Hydrogenophaga taeniospiralis
hcz   Hydrogenophaga crocea
dpy   Diaphorobacter nitroreducens
dih   Diaphorobacter sp. HDW4A
daer  Diaphorobacter aerolatus
drg   Diaphorobacter ruginosibacter
dia   Acidovorax ebreus
simp  Simplicispira suum
melm  Pulveribacter suum
mela  Melaminivora sp. SC2-9
mje   Melaminivora jejuensis
cbaa  Serpentinomonas raichei
cbab  Serpentinomonas mccroryi
kia   Kinneretia sp. DAIF2
sthm  Schlegelella thermodepolymerans
pbh   Schlegelella brevitalea
mpt   Methylibium petroleiphilum
metp  Methylibium sp. Pch-M
rge   Rubrivivax gelatinosus
rbn   Rubrivivax benzoatilyticus
rdp   Roseateles depolymerans
miu   Mitsuaria sp. 7
snn   Sphaerotilus sulfidivorans
idc   Ideonella dechloratans
ater  Aquincola tertiaricarbonis
har   Herminiimonas arsenicoxydans
mms   Janthinobacterium sp. Marseille
jag   Janthinobacterium agaricidamnosum
jab   Janthinobacterium sp. B9-8
jaz   Janthinobacterium sp. 1_2014MBL_MicDiv
jal   Janthinobacterium sp. LM6
jsv   Janthinobacterium svalbardensis
jaj   Janthinobacterium sp. 17J80-10
jas   Janthinobacterium tructae
jlv   Janthinobacterium lividum
hse   Herbaspirillum seropedicae SmR1
hsz   Herbaspirillum seropedicae Z67
hht   Herbaspirillum hiltneri
hrb   Herbaspirillum rubrisubalbicans
hee   Herbaspirillum sp. meg3
hhf   Herbaspirillum huttiense
hfr   Herbaspirillum frisingense
zin   Candidatus Zinderia insecticola
cfu   Collimonas fungivorans
care  Collimonas arenae
cpra  Collimonas pratensis
mnr   Massilia sp. NR 4-1
masw  Massilia sp. WG5
mass  Massilia violaceinigra
mtim  Massilia oculi
masy  Massilia sp. YMA4
manc  Massilia antarctica
mfy   Massilia forsythiae
masz  Pseudoduganella armeniaca
mali  Pseudoduganella albidiflava
mum   Pseudoduganella umbonata
mfla  Pseudoduganella flava
mpli  Pseudoduganella plicata
dug   Duganella dendranthematis
ofo   Oxalobacter formigenes
upv   Undibacterium parvum
upi   Undibacterium piscinae
nok   Noviherbaspirillum sp. UKPF54
glc   Glaciimonas sp. PAMC28666
sutt  Sutterella megalosphaeroides
sutk  Sutterella faecalis
sws   Sutterella wadsworthensis
lch   Leptothrix cholodnii
tin   Thiomonas intermedia
thi   Thiomonas arsenitoxydans
pkt   Paucibacter sp. KCTC 42545
rgu   Rhizobacter gummiphilus
aon   Aquabacterium olei
xyk   Xylophilus rhododendri
ttw   Tepidimonas taiwanensis
bbag  Burkholderiales bacterium GJ-E10
bbay  Burkholderiales bacterium YL45
neu   Nitrosomonas europaea
net   Nitrosomonas eutropha
nit   Nitrosomonas sp. AL212
nii   Nitrosomonas sp. Is79A3
nco   Nitrosomonas communis
nur   Nitrosomonas ureae
nst   Nitrosomonas stercoris
nmu   Nitrosospira multiformis
nlc   Nitrosospira lacus
niz   Nitrosospira sp. NRS527
shd   Sulfuritalea hydrogenivorans
metr  Methyloversatilis sp. RAC08
doe   Denitratisoma oestradiolicum
tbd   Thiobacillus denitrificans
mfa   Methylobacillus flagellatus
mmb   Methylotenera mobilis
meh   Methylotenera versatilis
mei   Methylovorus glucosetrophus
mep   Methylovorus sp. MP688
mbac  Candidatus Methylopumilus turicensis
mbat  Candidatus Methylopumilus planktonicus
meu   Methylophilus sp. TWE2
mpau  Methyloradius palustris
slt   Sideroxydans lithotrophicus
gca   Gallionella capsiferriformans
fam   Ferriphaselus amnicola
nim   Candidatus Nitrotoga sp. AM1P
narc  Candidatus Nitrotoga arctica
fku   Ferrigenium kumadai
seme  Sideroxyarcus emersonii
sdr   Sulfuricella denitrificans
sulf  Sulfuriferula sp. AH1
splb  Sulfuriferula plumbiphila
sniv  Sulfuriferula nivalis
slac  Sulfurimicrobium lacus skT11
uru   Usitatibacter rugosus
upl   Usitatibacter palustris
dsu   Azospira oryzae
ares  Azospira restricta
aiq   Azospira inquinata
rbu   Rugosibacter aromaticivorans
otr   Oryzomicrobium terrae
niv   Niveibacterium microcysteis
eba   Aromatoleum aromaticum
abre  Aromatoleum bremense
apet  Aromatoleum petrolei
atw   Aromatoleum pumilum
rbh   Rhodocyclaceae bacterium Thauera-like
dar   Dechloromonas aromatica
dey   Dechloromonas sp. HYN0024
dden  Dechloromonas denitrificans
qau   Quatrionicoccus australiensis
fle   Ferribacterium limneticum
azo   Azoarcus olearius BH72
aoa   Azoarcus olearius DQS4
aza   Azoarcus sp. KH32C
azi   Azoarcus sp. CIB
acom  Azoarcus communis
azd   Azoarcus sp. DN11
azr   Azoarcus sp. DD4
tmz   Thauera sp. MZ1T
thu   Thauera humireducens
tcl   Thauera chlorobenzoica
thk   Thauera sp. K11
tak   Thauera aromatica
azq   Nitrogeniibacter mangrovi
zpa   Zoogloeaceae bacteirum Par-f-2
fpho  Fluviibacter phosphoraccumulans
fmy   Ferrovum myxofaciens
app   Candidatus Accumulibacter regalis
tpn   Candidatus Tremblaya princeps PCIT
tpq   Candidatus Tremblaya princeps PCVAL
tpj   Candidatus Tremblaya phenacola
kci   Candidatus Kinetoplastibacterium crithidii (ex Angomonas deanei ATCC 30255)
kct   Candidatus Kinetoplastibacterium crithidii TCC036E
kbl   Candidatus Kinetoplastibacterium blastocrithidii (ex Strigomonas culicis)
kbt   Candidatus Kinetoplastibacterium blastocrithidii TCC012E
kde   Candidatus Kinetoplastibacterium desouzaii
kga   Candidatus Kinetoplastibacterium galatii
kon   Candidatus Kinetoplastibacterium oncopeltii
kso   Candidatus Kinetoplastibacterium sorsogonicusi
ssdc  Candidatus Profftella armatura
ndl   Candidatus Nasuia deltocephalinicola
vfg   Candidatus Vidania fulgoroideae
ddz   Candidatus Desulfobacillus denitrificans
bprc  Beta proteobacterium CB
beb   Betaproteobacteria bacterium UKL13-2
beba  Betaproteobacteria bacterium GR16-43
hpy   Helicobacter pylori 26695
heo   Helicobacter pylori 26695
hpj   Helicobacter pylori J99
hpa   Helicobacter pylori HPAG1
hps   Helicobacter pylori Shi470
hhp   Helicobacter pylori Shi112
hhq   Helicobacter pylori Shi169
hhr   Helicobacter pylori Shi417
hpg   Helicobacter pylori G27
hpp   Helicobacter pylori P12
hpb   Helicobacter pylori B38
hpl   Helicobacter pylori B8
hpc   Helicobacter pylori PeCan4
hca   Helicobacter pylori PeCan18
hpm   Helicobacter pylori SJM180
hpe   Helicobacter pylori ELS37
hpo   Helicobacter pylori 35A
hpi   Helicobacter pylori 908
hpq   Helicobacter pylori 2017
hpw   Helicobacter pylori 2018
hpu   Helicobacter pylori Cuz20
hef   Helicobacter pylori F16
hpf   Helicobacter pylori F30
heq   Helicobacter pylori F32
hex   Helicobacter pylori F57
hpt   Helicobacter pylori Sat464
hpz   Helicobacter pylori 52
hpv   Helicobacter pylori v225d
hpx   Helicobacter pylori 83
hen   Helicobacter pylori SNT49
hph   Helicobacter pylori Lithuania75
heg   Helicobacter pylori Gambia94/24
hpn   Helicobacter pylori India7
hep   Helicobacter pylori Puno120
heu   Helicobacter pylori Puno135
hes   Helicobacter pylori SouthAfrica7
hpys  Helicobacter pylori SouthAfrica20
hcn   Helicobacter pylori HUP-B14
hpd   Helicobacter pylori 51
hey   Helicobacter pylori XZ274
her   Helicobacter pylori Rif1
hei   Helicobacter pylori Rif2
hpya  Helicobacter pylori Aklavik117
hpyk  Helicobacter pylori Aklavik86
hpyo  Helicobacter pylori OK113
hpyl  Helicobacter pylori OK310
hpyb  Helicobacter pylori oki102
hpyc  Helicobacter pylori oki112
hpyd  Helicobacter pylori oki128
hpye  Helicobacter pylori oki154
hpyf  Helicobacter pylori oki422
hpyg  Helicobacter pylori oki673
hpyh  Helicobacter pylori oki828
hpyj  Helicobacter pylori oki898
hpyr  Helicobacter pylori UM032
hpyi  Helicobacter pylori UM037
hpyu  Helicobacter pylori UM066
hpym  Helicobacter pylori UM299
hem   Helicobacter pylori UM298
heb   Helicobacter pylori BM012A
hez   Helicobacter pylori BM012S
hhe   Helicobacter hepaticus
hac   Helicobacter acinonychis
hms   Helicobacter mustelae
hfe   Helicobacter felis
hbi   Helicobacter bizzozeronii
hce   Helicobacter cetorum MIT 00-7128
hcm   Helicobacter cetorum MIT 99-5656
hcp   Helicobacter cinaedi PAGU611
hcb   Helicobacter cinaedi CCUG 18818 = ATCC BAA-847
hhm   Helicobacter heilmannii
hty   Helicobacter typhlonius
hbl   Helicobacter bilis
had   Helicobacter apodemus
het   Helicobacter enhydrae
hcl   Helicobacter cholecystus
hwi   Helicobacter winghamensis
hsh   Helicobacter suis
wsu   Wolinella succinogenes
tdn   Sulfurimonas denitrificans
sua   Sulfurimonas autotrophica
suln  Sulfurimonas xiamenensis
sulg  Sulfurimonas lithotrophica
sulc  Sulfurimonas sp. CVO
spal  Sulfurimonas paralvinellae
ssei  Sulfurimonas sediminis
sbal  Candidatus Sulfurimonas baltica
smas  Candidatus Sulfurimonas marisnigri
sku   Sulfuricurvum kujiense
sulr  Candidatus Sulfuricurvum sp. RIFRC-1
cje   Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC 700819
cjb   Campylobacter jejuni subsp. jejuni NCTC 11168-BN148
cjj   Campylobacter jejuni subsp. jejuni 81-176
cju   Campylobacter jejuni subsp. jejuni 81116
cjn   Campylobacter jejuni subsp. jejuni ICDCCJ07001
cji   Campylobacter jejuni subsp. jejuni IA3902
cjm   Campylobacter jejuni subsp. jejuni M1
cjs   Campylobacter jejuni subsp. jejuni S3
cjp   Campylobacter jejuni subsp. jejuni PT14
cjej  Campylobacter jejuni subsp. jejuni 00-2426
cjeu  Campylobacter jejuni subsp. jejuni 00-2538
cjen  Campylobacter jejuni subsp. jejuni 00-2544
cjei  Campylobacter jejuni subsp. jejuni 00-2425
cjer  Campylobacter jejuni subsp. jejuni R14
cjv   Campylobacter jejuni subsp. jejuni MTVDSCj20
cjy   Campylobacter jejuni subsp. jejuni YH001
cjq   Campylobacter jejuni subsp. jejuni 35925B2
cjl   Campylobacter jejuni subsp. jejuni 00-1597
cjw   Campylobacter jejuni subsp. jejuni 00-6200
cjr   Campylobacter jejuni RM1221
cjd   Campylobacter jejuni subsp. doylei 269.97
cjz   Campylobacter jejuni 32488
cjx   Campylobacter jejuni 4031
cff   Campylobacter fetus subsp. fetus 82-40
cft   Campylobacter fetus subsp. fetus 04/554
cfv   Campylobacter fetus subsp. venerealis cfvi03/293
cfx   Campylobacter fetus subsp. venerealis 97/608
cfz   Campylobacter fetus subsp. venerealis 84-112
camp  Campylobacter fetus subsp. testudinum 03-427
cfp   Campylobacter fetus subsp. testudinum pet-3
ccv   Campylobacter curvus
cha   Campylobacter hominis
cco   Campylobacter concisus 13826
ccoc  Campylobacter concisus ATCC 33237
cla   Campylobacter lari RM2100
clr   Campylobacter lari RM16701
clm   Campylobacter lari RM16712
clq   Campylobacter lari CCUG 22395
cln   Campylobacter lari NCTC 11845
cll   Campylobacter lari subsp. concheus LMG 11760
ccol  Campylobacter coli 76339
ccc   Campylobacter coli CVM N29710
ccq   Campylobacter coli 15-537360
ccf   Campylobacter coli RM1875
ccy   Campylobacter coli RM4661
ccoi  Campylobacter coli RM5611
ccof  Campylobacter coli FB1
ccoo  Campylobacter coli OR12
caj   Campylobacter iguaniorum
cis   Campylobacter insulaenigrae
cvo   Campylobacter volucris
cpel  Campylobacter peloridis
camr  Campylobacter sp. RM16704
csm   Campylobacter subantarcticus LMG 24374
csf   Campylobacter subantarcticus LMG 24377
cgra  Campylobacter gracilis
cure  Campylobacter ureolyticus
chyo  Campylobacter hyointestinalis
chv   Campylobacter helveticus
cspf  Campylobacter sputorum
cpin  Campylobacter pinnipediorum
ccun  Campylobacter cuniculorum
clx   Campylobacter lanienae
cavi  Campylobacter avium
chw   Campylobacter hepaticus
camz  Campylobacter sp. RM12175
camy  Campylobacter sp. RM6137
coj   Campylobacter ornithocola
cux   Campylobacter upsaliensis
crx   Campylobacter rectus
cgeo  Campylobacter geochelonis
cbla  Campylobacter blaseri
ccor  Campylobacter corcagiensis
carm  Campylobacter armoricus
cmuc  Campylobacter mucosalis
csho  Campylobacter showae
cinf  Candidatus Campylobacter infans
cnv   Campylobacter novaezeelandiae
sdl   Sulfurospirillum deleyianum
sba   Sulfurospirillum barnesii
smul  Sulfurospirillum multivorans
shal  Sulfurospirillum halorespirans
suls  Sulfurospirillum sp. SL2-1
sulj  Sulfurospirillum sp. JPD-1
sult  Sulfurospirillum sp. ACSTCE
abu   Aliarcobacter butzleri RM4018
abt   Aliarcobacter butzleri ED-1
abl   Aliarcobacter butzleri 7h1h
ask   Aliarcobacter skirrowii
atp   Aliarcobacter trophiarum
acib  Aliarcobacter cibarius
acre  Aliarcobacter cryaerophilus
alan  Aliarcobacter lanthieri
apoc  Arcobacter porcinus
afc   Aliarcobacter faecis
athr  Aliarcobacter thereius
ant   Arcobacter nitrofigilis
aell  Arcobacter ellisii
aaqi  Arcobacter aquimarinus
asui  Arcobacter suis
aclo  Arcobacter cloacae
avp   Arcobacter venerupis
adz   Arcobacter defluvii
arc   Arcobacter sp. L
paco  Arcobacter acticola
alk   Poseidonibacter lekithochrous
alp   Poseidonibacter parvus
ahs   Malaciobacter halophilus
amyt  Malaciobacter mytili
amar  Malaciobacter marinus
acaa  Malaciobacter canalis
amol  Malaciobacter molluscorum
apai  Malaciobacter pacificus
hbv   Halarcobacter bivalviorum
hebr  Halarcobacter ebronensis
aana  Halarcobacter anaerophilus
hyo   Hydrogenimonas sp. MAG
nsa   Nitratifractor salsuginis
sun   Sulfurovum sp. NBC37-1
slh   Sulfurovum lithotrophicum
sinu  Sulfurovum indicum
nis   Nitratiruptor sp. SB155-2
nam   Nautilia profundicola
nap   Nautilia sp. PV-1
cmed  Caminibacter mediatlanticus
cpaf  Caminibacter pacificus
gsu   Geobacter sulfurreducens PCA
gsk   Geobacter sulfurreducens KN400
gme   Geobacter metallireducens
gpi   Geobacter pickeringii
gao   Geobacter anodireducens
gbz   Geobacter benzoatilyticus
gem   Geobacter sp. M21
geb   Geobacter sp. M18
gef   Geobacter sp. FeAm09
gur   Geobacter uraniireducens
geo   Geobacter daltonii FRC-32
glo   Trichlorobacter lovleyi
gbm   Citrifermentans bemidjiense
gbn   Citrifermentans bremense
gsb   Geoalkalibacter subterraneus
ger   Geomonas oryzisoli
gsub  Geomonas subterranea
gnt   Geomonas nitrogeniifigens
gpl   Geomonas paludis
pca   Pelobacter carbinolicus
pace  Syntrophotalea acetylenica
pef   Syntrophotalea acetylenivorans
ppd   Pelobacter propionicus
des   Desulfuromonas soudanensis
deu   Desulfuromonas sp. DDH964
dve   Desulfuromonas versatilis
dep   Desulfuromonas sp. AOP6
dvu   Desulfovibrio vulgaris Hildenborough
dvl   Desulfovibrio vulgaris DP4
dvm   Desulfovibrio vulgaris Miyazaki F
dvg   Desulfovibrio vulgaris RCH1
dds   Desulfovibrio desulfuricans ATCC 27774
dfi   Desulfovibrio fairfieldensis
dpg   Desulfovibrio piger
def   Desulfovibrio sp. G11
dtr   Candidatus Desulfovibrio trichonymphae
dfl   Desulfovibrio ferrophilus
dsd   Desulfovibrio sulfodismutans
dma   Solidesulfovibrio magneticus
dcb   Solidesulfovibrio carbinolicus
dgg   Megalodesulfovibrio gigas
dde   Oleidesulfovibrio alaskensis
dms   Oceanidesulfovibrio marinus
dsa   Maridesulfovibrio salexigens
dhy   Desulfovibrio hydrothermalis
daf   Desulfocurvibacter africanus subsp. africanus
das   Pseudodesulfovibrio aespoeensis
dpi   Pseudodesulfovibrio piezophilus
dej   Pseudodesulfovibrio indicus
pprf  Pseudodesulfovibrio profundus
psel  Pseudodesulfovibrio cashew
ddn   Pseudodesulfovibrio mercurii
psef  Pseudodesulfovibrio sediminis
lip   Lawsonia intracellularis PHE/MN1-00
lir   Lawsonia intracellularis N343
dsx   Desulfolutivibrio sulfoxidireducens
pbiz  Paradesulfovibrio bizertensis
dba   Desulfomicrobium baculatum
doa   Desulfomicrobium orale
drt   Desulfohalobium retbaense
dps   Desulfotalea psychrophila
dsf   Desulfocapsa sulfexigens
dak   Desulfurivibrio alkaliphilus
dpr   Desulfobulbus propionicus
deo   Desulfobulbus oralis
dog   Desulfobulbus oligotrophicus
dbk   Desulfomarina profundi
dol   Desulfococcus oleovorans
dml   Desulfococcus multivorans
dal   Desulfatibacillum aliphaticivorans
dat   Desulforapulum autotrophicum
dto   Desulfobacula toluolica
dov   Desulfosarcina ovata subsp. sediminis
dwd   Desulfosarcina widdelii
dalk  Desulfosarcina alkanivorans
dli   Desulfonema limicola
dmm   Desulfonema magnum
dek   Desulfoluna sp. ASN36
ade   Anaeromyxobacter dehalogenans 2CP-C
acp   Anaeromyxobacter dehalogenans 2CP-1
afw   Anaeromyxobacter sp. Fw109-5
ank   Anaeromyxobacter sp. K
aory  Anaeromyxobacter oryzae
apau  Anaeromyxobacter paludicola
mxa   Myxococcus xanthus
msd   Myxococcus stipitatus
mym   Myxococcus hansupus
mfb   Myxococcus fulvus
ccx   Corallococcus coralloides
mfu   Corallococcus macrosporus HW-1
mmas  Corallococcus macrosporus DSM 14697
sur   Stigmatella aurantiaca
age   Archangium gephyra
avm   Archangium violaceum
mbd   Melittangium boletus
cfus  Cystobacter fuscus
vin   Vulgatibacter incomptus
scl   Sorangium cellulosum So ce56
scu   Sorangium cellulosum So0157-2
ccro  Chondromyces crocatus
pauu  Polyangium aurulentum
samy  Sandaracinus amylolyticus
llu   Labilithrix luteola
mrm   Minicystis rosea
hoh   Haliangium ochraceum
sat   Syntrophus aciditrophicus
dao   Desulfobacca acetoxidans
dti   Desulfomonile tiedjei
sfu   Syntrophobacter fumaroxidans
dax   Desulfoglaeba alkanexedens
dbr   Desulfarculus baarsii
hmr   Hippea maritima
dav   Desulfurella acetivorans
bsed  Bradymonas sediminis
pcay  Persicimonas caeni
bbae  Microvenator marinus
dhr   Dissulfurimicrobium hydrothermale
